# event;subevent;status;phid;time;geo;pos dist; time dist;speed;user0
FA-779F4B7D-88B8-46BA-BF3B-E48052F18375;QSAIDLP0A6;owner;09A8F051-9D41-43FB-9458-DA57547B6C53/L0/001;07/04/2020 04:44:43;40.08629 47.40747;0.00878;0.00250;0.10539;True
FA-779F4B7D-88B8-46BA-BF3B-E48052F18375;QSAIDLP0A6;owner;283AD3D5-6076-4046-9353-462FC5C7D4CF/L0/001;07/04/2020 04:44:52;40.08622 47.40741;0.82056;10.64595;0.07708;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;K21TD1LA0G;owner;9AE3AEB0-E62F-4DE2-BF0B-F04A6989FBDC/L0/001;07/07/2020 14:59:43;39.92712 43.41787;2.80292;1.63639;1.71287;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;4F81A636-9F35-4D40-B96F-3DA993902130/L0/001;07/07/2020 16:37:54;39.9499  43.39884;0.00000;0.00306;0.00000;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;72BB4C42-8405-42E3-A1A6-9BF699BD3111/L0/001;07/07/2020 16:38:05;39.9499  43.39884;0.02706;0.03250;0.32471;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;CFA330FB-CA63-4C74-9C69-934CCF1DACF4/L0/001;07/07/2020 16:40:02;39.95023 43.39885;0.00000;0.01111;0.00000;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;2408DD42-2724-4EBA-A1E3-80F794844C21/L0/001;07/07/2020 16:40:42;39.95023 43.39885;0.01206;0.03306;0.14475;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;72BE4AFF-797A-45F4-9CF0-B1075871C17B/L0/001;07/07/2020 16:42:41;39.95015 43.39894;1.75128;0.01611;21.01533;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;51E168CA-191A-48DC-BDAD-2D8228879C0E/L0/001;07/07/2020 16:43:39;39.97055 43.39357;0.00000;0.00306;0.00000;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;F02B03B8-F51E-4EB5-B522-C39573178F16/L0/001;07/07/2020 16:43:50;39.97055 43.39357;0.00000;0.00194;0.00000;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;5E845148-DC85-4BDF-8EE0-C19A9F12D6AC/L0/001;07/07/2020 16:43:57;39.97055 43.39357;1.75333;0.09556;18.34883;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;42E13C80-3618-45C8-8B65-4F2AFDFD25EB/L0/001;07/07/2020 16:49:41;39.95009 43.39887;0.88006;0.54639;1.61069;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;D4C17F6B-051B-4A70-8E4B-238567C99E63/L0/001;07/07/2020 17:22:28;39.955   43.40594;0.00000;0.00361;0.00000;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;78D268FD-B08C-4CA9-836E-63D36BCC6E27/L0/001;07/07/2020 17:22:41;39.955   43.40594;0.02550;0.04083;0.30595;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;4AFB15D9-E6D4-4658-B8AB-1D72372906AD/L0/001;07/07/2020 17:25:08;39.95471 43.40603;0.00000;0.00500;0.00000;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;KBJ9A9YN9G;owner;6648B2FF-B462-48D9-8EBF-3AC8A450A153/L0/001;07/07/2020 17:25:26;39.95471 43.40603;445.12407;0.33797;1317.04337;True
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;TYCWIFVZSC;guest;950CCF7E-F5F2-49F5-93FD-4A4D837B2356/L0/001;07/07/2020 17:45:42;40.0941  47.41045;0.00000;0.00374;0.00000;False
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;TYCWIFVZSC;guest;965D2F41-7F69-49EC-AA63-570113AA85BB/L0/001;07/07/2020 17:45:56;40.0941  47.41045;445.01015;0.41745;1066.01386;False
FA-0EFB2250-A785-4073-A41A-B8C9FEF4E31E;YT4XC4QFDI;owner;5CA23273-08B3-4455-8EE3-3CD8E9F69B04/L0/001;07/07/2020 18:10:59;39.95396 43.40707;40.65465;14.13361;2.87645;True
FA-8455FE89-A41C-4A59-B603-9C5D767DAC7A;UGE675GGSV;guest;1BDEA982-5472-4727-97F2-D3F0356AEFCF/L0/001;07/17/2020 12:01:07;30.26466 60.3152 ;1568.14827;0.48369;3242.05414;False
FA-8455FE89-A41C-4A59-B603-9C5D767DAC7A;U1JWMX1OW4;owner;603A39EB-0B44-4E17-AB12-D7D8F2CF16C8/L0/001;07/17/2020 12:30:08;40.0941  47.41044;0.00000;0.00098;0.00000;True
FA-8455FE89-A41C-4A59-B603-9C5D767DAC7A;U1JWMX1OW4;owner;B1D5165B-6F6D-41F7-A460-0DC89E2FAB8B/L0/001;07/17/2020 12:30:11;40.0941  47.41044;1634.16504;2.22413;734.74413;True
FA-678E0A04-9848-424A-B4B5-6451F5B70215;8GHU1G6YTI;guest;460A48BE-64BA-4658-9FB4-33323A8E9C95/L0/001;07/17/2020 16:00:07;39.9496 43.402 ;0.00000;0.00000;0.00000;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;8GHU1G6YTI;guest;AF5713FF-47E3-42A1-B392-87E76417ED50/L0/001;07/17/2020 16:00:07;39.9496 43.402 ;0.31434;0.04028;3.77213;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;8GHU1G6YTI;guest;4B2AB918-5422-4905-B4EE-64A435251779/L0/001;07/17/2020 16:02:32;39.94922 43.39919;0.00000;0.00000;0.00000;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;8GHU1G6YTI;guest;9FDC3F93-422B-4D1D-9CFE-DB8490F3E44B/L0/001;07/17/2020 16:02:32;39.94922 43.39919;2060.11240;0.42942;4797.43933;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;WXD4GK8U17;owner;B18E5AAD-6C3A-4BBD-90CE-8441248FC2BA/L0/001;07/17/2020 16:28:17;29.85059 60.92537;5.65152;0.00467;67.81828;True
FA-678E0A04-9848-424A-B4B5-6451F5B70215;WXD4GK8U17;owner;F2733324-A35C-4338-8E40-72829358D1F7/L0/001;07/17/2020 16:28:34;29.87709 60.97457;2065.72389;0.04980;24788.68663;True
FA-678E0A04-9848-424A-B4B5-6451F5B70215;XE8YRJPSVU;guest;26081956-820C-4A9E-B957-6422A63F519E/L0/001;07/17/2020 16:31:34;39.97169 43.39276;0.00000;0.00000;0.00000;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;XE8YRJPSVU;guest;B28D8D87-559D-4243-8194-42D6B404F29A/L0/001;07/17/2020 16:31:34;39.97169 43.39276;1.95370;0.06694;23.44439;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;XE8YRJPSVU;guest;CCC1BACC-491D-499F-A39B-28427A2F0466/L0/001;07/17/2020 16:35:35;39.94918 43.39922;0.00000;0.00000;0.00000;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;XE8YRJPSVU;guest;E98C0DF8-FB73-4B4B-B3E9-FD3E513B94C0/L0/001;07/17/2020 16:35:35;39.94918 43.39922;0.00000;0.00056;0.00000;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;XE8YRJPSVU;guest;15B6B330-69B0-457F-9FEE-A958ACBCFF3F/L0/001;07/17/2020 16:35:37;39.94918 43.39922;0.00000;0.00000;0.00000;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;XE8YRJPSVU;guest;ED195829-4F23-4A80-855A-4963C50B365A/L0/001;07/17/2020 16:35:37;39.94918 43.39922;2065.10889;0.08404;24571.87242;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;IP3RY0TQB8;owner;C0CF79EF-29D8-4CD5-BC0F-46D80335A6DE/L0/001;07/17/2020 16:40:39;29.87009 60.97859;2065.11622;0.06762;24781.39460;True
FA-678E0A04-9848-424A-B4B5-6451F5B70215;YN07JXWG3C;guest;0670AA9A-4C92-41D1-A8F3-120E4818499B/L0/001;07/17/2020 16:44:43;39.94927 43.39917;1.96218;0.03083;23.54622;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;YN07JXWG3C;guest;6B726F25-B861-47BF-8ADA-98597AE412C6/L0/001;07/17/2020 16:46:34;39.97202 43.39296;0.00000;0.00000;0.00000;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;YN07JXWG3C;guest;71384960-DAA1-4882-8B77-C68A65383171/L0/001;07/17/2020 16:46:34;39.97202 43.39296;1.96615;0.09667;20.33946;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;YN07JXWG3C;guest;3F3C3537-DBB5-43FC-8911-3B04A708B57D/L0/001;07/17/2020 16:52:22;39.94921 43.39916;0.00000;0.00000;0.00000;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;YN07JXWG3C;guest;FE8737F7-4B4A-4D2C-AF3A-F868FADC9E9C/L0/001;07/17/2020 16:52:22;39.94921 43.39916;2065.06716;0.31994;6454.52828;False
FA-678E0A04-9848-424A-B4B5-6451F5B70215;2NKF3FCOA3;owner;9281BD79-1C55-4CF5-BDF4-B2ED77AADD1B/L0/001;07/17/2020 17:11:33;29.87061 60.97823;0.00583;0.00268;0.06992;True
FA-678E0A04-9848-424A-B4B5-6451F5B70215;2NKF3FCOA3;owner;92E8F16E-5A7F-40CC-83DA-0A11F96AFF69/L0/001;07/17/2020 17:11:43;29.87071 60.97821;0.00393;0.01136;0.04721;True
FA-678E0A04-9848-424A-B4B5-6451F5B70215;2NKF3FCOA3;owner;4DEC426C-ED17-4508-AB02-8BC153AC6D32/L0/001;07/17/2020 17:12:24;29.87064 60.97819;0.00567;0.62371;0.00909;True
FA-678E0A04-9848-424A-B4B5-6451F5B70215;2NKF3FCOA3;owner;7E6FE1B2-EE5D-4DD9-8850-9287DF1C3DE2/L0/001;07/17/2020 17:49:49;29.87073 60.97822;0.00300;0.00385;0.03597;True
FA-678E0A04-9848-424A-B4B5-6451F5B70215;2NKF3FCOA3;owner;923A54D9-2ABC-44EA-B6C0-1C54809989E5/L0/001;07/17/2020 17:50:03;29.87074 60.97825;0.00857;3.17587;0.00270;True
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;DD5EABC0-6BCA-4104-AD72-5A5757E17784/L0/001;07/31/2020 16:00:05;39.94826 43.40456;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;F98CF028-8FAF-4897-8D2E-6DDD2997F140/L0/001;07/31/2020 16:00:05;39.94826 43.40456;0.59499;0.02333;7.13985;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;9D78E481-325B-43B4-B70F-5B1E2C108783/L0/001;07/31/2020 16:01:29;39.94896 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;F768F2F1-F768-42BF-A387-8A412B582F10/L0/001;07/31/2020 16:01:29;39.94896 43.39923;0.00000;0.00694;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;17019360-87A1-432C-B5B1-6ED83E833504/L0/001;07/31/2020 16:01:54;39.94896 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;59B12C6B-55C1-427C-A8E4-823CEE368BD3/L0/001;07/31/2020 16:01:54;39.94896 43.39923;0.00000;0.00472;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;36B3309C-E17E-4EA2-80BD-80BCABFD319E/L0/001;07/31/2020 16:02:11;39.94896 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;E6D92BA8-C134-43B1-B991-D28FF62A2389/L0/001;07/31/2020 16:02:11;39.94896 43.39923;0.00000;0.00139;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;645F0F5A-B293-4BD5-B6A4-8A26733E205C/L0/001;07/31/2020 16:02:16;39.94896 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;C897D5EF-A386-4715-9FC6-D0320A2FD203/L0/001;07/31/2020 16:02:16;39.94896 43.39923;0.00000;0.00222;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;147A3E1E-A8B9-44A6-BAA5-E3125FFED8D3/L0/001;07/31/2020 16:02:24;39.94896 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;E780D7C8-8622-445B-923E-FFE83634BCC4/L0/001;07/31/2020 16:02:24;39.94896 43.39923;0.00000;0.00083;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;C29239F9-2F91-45C0-B4E5-4F745593F1D1/L0/001;07/31/2020 16:02:27;39.94896 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;FA475B2E-C104-44B6-9B0A-A35D4EABBE3A/L0/001;07/31/2020 16:02:27;39.94896 43.39923;0.00000;0.00083;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;1A304096-92BA-4C29-9EB6-7DEEF4D7E342/L0/001;07/31/2020 16:02:30;39.94896 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;29E612AB-A141-49F3-9E38-529B5C844965/L0/001;07/31/2020 16:02:30;39.94896 43.39923;0.00000;0.00556;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;3EBB94E6-738B-46B7-82CC-47993EDE6048/L0/001;07/31/2020 16:02:50;39.94896 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;44C59FCF-5D3C-41C3-A6D3-6C5712AEC440/L0/001;07/31/2020 16:02:50;39.94896 43.39923;0.00000;0.00194;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;3778EC73-8687-48C9-9332-E3E950754047/L0/001;07/31/2020 16:02:57;39.94896 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;5FD58CBE-56FE-4C76-935B-5BF0E26B7D9A/L0/001;07/31/2020 16:02:57;39.94896 43.39923;0.00840;0.12778;0.06572;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;22D856D8-24F1-4550-A7D8-9DC3DCDF064E/L0/001;07/31/2020 16:10:37;39.94886 43.39926;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;286EBFD2-4A41-4219-8E10-440EB3746BE3/L0/001;07/31/2020 16:10:37;39.94886 43.39926;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;8DFD3C81-5484-470F-B401-64187E18F12B/L0/001;07/31/2020 16:10:37;39.94886 43.39926;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;F85EC103-7A89-4B98-91DE-7E68B9452F31/L0/001;07/31/2020 16:10:37;39.94886 43.39926;0.00039;0.01167;0.00474;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;8EDAA6DA-345A-4FE3-BF2F-46E666388C4F/L0/001;07/31/2020 16:11:19;39.94887 43.39927;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;DB2B447F-B36A-4860-8794-DD0088D009FF/L0/001;07/31/2020 16:11:19;39.94887 43.39927;0.00000;0.00361;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;40C352B1-0845-4655-BDBD-0C76D2D3D698/L0/001;07/31/2020 16:11:32;39.94887 43.39927;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;FB3E2782-E37C-4D4A-8354-DFD46B18A6AF/L0/001;07/31/2020 16:11:32;39.94887 43.39927;0.00578;0.00694;0.06933;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;09794272-2CFA-4047-B53E-C7B3D81B9143/L0/001;07/31/2020 16:11:57;39.94891 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;A2E3117A-3CAC-4D46-B241-A937140121AA/L0/001;07/31/2020 16:11:57;39.94891 43.39923;0.00000;0.00083;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;1629D7A8-0A16-4C3F-A20A-20609E31154D/L0/001;07/31/2020 16:12:00;39.94891 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;45FEC757-0D42-464B-A1BF-C47929E60EF6/L0/001;07/31/2020 16:12:00;39.94891 43.39923;0.00000;0.00361;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;3F9FEA77-B1EB-4ACB-977B-51DE6F2F6894/L0/001;07/31/2020 16:12:13;39.94891 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;A01B16A7-ED5C-4A8A-A0EE-1FFF628057D3/L0/001;07/31/2020 16:12:13;39.94891 43.39923;0.00000;0.00278;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;02F92B71-5DC6-454B-A292-6AD4D6ADC09B/L0/001;07/31/2020 16:12:23;39.94891 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;A0F315A9-F774-41AE-9D6E-C09AEE46F684/L0/001;07/31/2020 16:12:23;39.94891 43.39923;0.59485;0.00639;7.13820;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;070D6292-4168-4801-A3FB-270133E67213/L0/001;07/31/2020 16:12:46;39.94826 43.40456;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;F848D14F-0B44-40A6-A60E-B3F069DF59B6/L0/001;07/31/2020 16:12:46;39.94826 43.40456;0.59846;0.00833;7.18149;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;45B52F46-8A1A-4A3F-9AE3-320DC90E325F/L0/001;07/31/2020 16:13:16;39.94888 43.39919;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;FD6383E3-197E-4B8C-BB21-603793B360D4/L0/001;07/31/2020 16:13:16;39.94888 43.39919;0.00000;0.00917;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;4708FD59-1F3A-41C8-8E2E-3005D5C930D7/L0/001;07/31/2020 16:13:49;39.94888 43.39919;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;8E3FFFEC-38AF-4090-A3E8-B52BA6D0C2AC/L0/001;07/31/2020 16:13:49;39.94888 43.39919;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;EA3E762F-4AD8-4D8C-8823-32DB643BBD82/L0/001;07/31/2020 16:13:49;39.94888 43.39919;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;F53A0FD7-D556-4222-A530-FEA4C78AA090/L0/001;07/31/2020 16:13:49;39.94888 43.39919;0.00602;0.00944;0.07229;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;231B8F58-5EE0-48E9-8B17-9185FAE7D614/L0/001;07/31/2020 16:14:23;39.94886 43.39925;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;F99BC554-4C27-4A64-9739-19E74BB4A0CB/L0/001;07/31/2020 16:14:23;39.94886 43.39925;1.50101;0.00500;18.01217;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;3BE6847E-E932-4B03-A741-EA2D08C4BE9A/L0/001;07/31/2020 16:14:41;39.96738 43.39809;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;7D47CA62-D24E-4A29-8E70-A41FB482C1C0/L0/001;07/31/2020 16:14:41;39.96738 43.39809;0.00000;0.00722;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;6C5ACA97-AB2B-4BC9-8A9C-5D52529E1C13/L0/001;07/31/2020 16:15:07;39.96738 43.39809;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;DC1B36A7-5D68-4067-9A74-840A9DCE6097/L0/001;07/31/2020 16:15:07;39.96738 43.39809;0.00000;0.00611;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;46429865-F0FF-45C3-920C-8CA030F7BFCF/L0/001;07/31/2020 16:15:29;39.96738 43.39809;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;50540CC2-816D-495B-A2F1-384F80795E81/L0/001;07/31/2020 16:15:29;39.96738 43.39809;0.00000;0.00167;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;30244C69-F59C-4E7D-A9A6-1A1410963539/L0/001;07/31/2020 16:15:35;39.96738 43.39809;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;49704DAE-D6B9-41D6-ADFA-CE9838D2EA0F/L0/001;07/31/2020 16:15:35;39.96738 43.39809;1.51922;0.00056;18.23060;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;97D8756D-624D-4365-AD0A-1E671502A157/L0/001;07/31/2020 16:15:37;39.94928 43.40181;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;C94E0D11-0D96-4321-9E84-FEFB222CF01F/L0/001;07/31/2020 16:15:37;39.94928 43.40181;0.28831;0.00111;3.45969;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;7C7C6D7E-A78F-4631-98F8-5AEA54F40CAF/L0/001;07/31/2020 16:15:41;39.94895 43.39922;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;81F4EF46-8CFA-4BEB-9BBC-1D904C62D372/L0/001;07/31/2020 16:15:41;39.94895 43.39922;0.59565;0.00472;7.14779;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;0834AC7E-32B6-447A-93A7-C6FB7508567D/L0/001;07/31/2020 16:15:58;39.94826 43.40456;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;C1B2BFFA-5E2A-4DCC-9560-00E622995253/L0/001;07/31/2020 16:15:58;39.94826 43.40456;0.00000;0.00056;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;7D676ACF-09D4-4220-9362-254BD81B798B/L0/001;07/31/2020 16:16:00;39.94826 43.40456;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;D85A16AB-B096-4AC4-B61B-B61451CD418C/L0/001;07/31/2020 16:16:00;39.94826 43.40456;0.59284;0.00056;7.11411;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;537E3DE0-B506-4205-B409-DFF9DCAC6531/L0/001;07/31/2020 16:16:02;39.94886 43.39924;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;6F2CAE1C-FE43-4B13-8A1D-F26DE4F36E57/L0/001;07/31/2020 16:16:02;39.94886 43.39924;3.81798;0.01667;45.81579;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;0FA0283F-D79F-4BCC-A644-39AF4D24C91E/L0/001;07/31/2020 16:17:02;39.99469 43.39078;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;E3A69E75-4FC9-46E5-BACD-E948081AFB35/L0/001;07/31/2020 16:17:02;39.99469 43.39078;3.81727;0.00944;45.80720;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;5853D16F-64CC-4639-AAC1-92DE98F672E8/L0/001;07/31/2020 16:17:36;39.94887 43.39923;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;728780E0-E400-446A-BFD7-687418A154E6/L0/001;07/31/2020 16:17:36;39.94887 43.39923;0.00110;0.00583;0.01315;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;49056171-A122-42C1-B217-80AF4A224152/L0/001;07/31/2020 16:17:57;39.94888 43.39922;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;4F993176-C896-40B3-8A20-5008C56D26B7/L0/001;07/31/2020 16:17:57;39.94888 43.39922;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;73F10AA1-71FE-4958-9C2D-18FD39CFACC7/L0/001;07/31/2020 16:17:57;39.94888 43.39922;0.00000;0.00000;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;7A15A125-716E-4CF5-89C2-0ACA18D416CB/L0/001;07/31/2020 16:17:57;39.94888 43.39922;0.00000;0.00222;0.00000;False
FA-C2705578-BAE6-4C89-8A65-0263B248BF17;ZI1JKGFUYZ;guest;41F084B0-CCDF-426A-AFB5-F4546D72B781/L0/001;07/31/2020 16:18:05;39.94888 43.39922;0.00000;0.00000;0.00000;False
